4382,British politician (born 1952)
7557,1987 film by JÅ«zÅ Itami
11103,Swedish footballer
2207,"Peruvian politician and economist; Prime Minister (2005-06), President (2016-18)"
6031,
6768,American geneticist
6121,1984 film by Bob Clark
418,"commune in Ain, France"
8762,American actress and director
4893,Northern Ireland Executive position
8852,Ariel Award category
5553,
10394,association football club in France
465,"commune in Haut-Rhin, France"
3139,Marxistâ€“Leninist party in Germany
466,"commune in Haut-Rhin, France"
11661,Argentine footballer
2233,German politician (1934-2018)
1177,"commune in Bas-Rhin, France"
12215,Greek footballer
10848,"professional association football club based in Kharkiv, Ukraine"
655,"commune in Ain, France"
6412,award of the American Chemical Society
9017,South African anti-apartheid activist
3109,Dutch political party
12214,Dutch footballer
1809,arsenate mineral
4486,noble or royal title in some European countries and their colonies
12010,French footballer
4441,Catholic cardinal
11220,sports club in Turkey
3148,"French economist and politician, Socialist member of the European Parliament"
8011,Australian television medical drama
9850,men's national football team representing the Republic of Ireland
6843,poet (1920-1991)
7838,award
5370,
10348,Saudi Arabian association football club
3353,"lighthouse in Quebec, Canada"
8667,American behaviorist
475,"commune in Essonne, France"
306,Italian comune
9985,Argentine professional sports club
7261,Japanese novelist
10143,men's national association football team representing Denmark
12450,French association football player
4176,Israeli position
1181,"commune in Bas-Rhin, France"
1182,"commune in Bas-Rhin, France"
6151,award
9289,German zoologist
3190,Italian politician (1822â€?891)
1183,"commune in Bas-Rhin, France"
3671,President of the Federal Republic of Germany (1914-1992)
12020,Estonian footballer
4762,British politician (born 1963)
1468,"commune in RhÃ´ne, France"
119,administrative division (oblast) in central Russia
10974,"Italian football club based in Foggia, Apulia"
8910,
10461,Dutch footballer and manager
11432,Russian footballer
359,"commune in Haut-Rhin, France"
1043,"commune in Haut-Rhin, France"
3259,type of tower
4193,Algerian politician and Prime Minister
11406,Macedonian association football player
5539,Maltese-American cartoonist and journalist; pioneer of the Non-Fiction Graphic Novel (b. 1960)
10397,Bosnian association football player
7337,award
7769,award
11913,Chilean footballer
6544,"Soviet and Russian film director, screenwriter (1924-2011)"
12004,Australian football player
5260,"former commune in Calvados, France"
5977,Norwegian writer
5118,"former commune in CÃ´tes-d'Armor, France"
10580,association football club in Russia
1496,former District of Prussia
9124,"British biochemist, historian and sinologist (1900â€?995)"
10760,association football club in Turkey
10294,association football club
1014,"commune in RhÃ´ne, France"
3543,head of the Government of India
4900,
3066,Greek politician and economist (1952-)
9831,
10528,national association football team
5680,Spanish footballer
11486,"association football club in SÃ¶dertÃ¤lje, Sweden"
7027,Swiss philologist
7077,
4937,British politician (born 1978)
7512,1944 film by Leo McCarey
11126,"association soccer club in Frisco, Texas, USA"
4435,British politician and Governor General of Canada (1841-1908)
9234,Evangelical theologist (1878-1961)
6231,"Czech film director, actor, director, scriptwriter, writer and university educator (1938-2020)"
799,municipal district in Russia
3012,university
8208,
2545,youth organisation of the two German political parties CDU and CSU
738,"commune in Meurthe-et-Moselle, France"
3652,
10053,German association football club
7237,American basketball player and coach
12489,Turkish footballer
9757,German association football club
4432,Catalan Spanish politician
11183,cycling team
2235,"German politician (SPD), Mayor of Bremen (1929-2016)"
1744,Hungarian chess player
5972,international awards for excellence in radio and television
2552,"documentary heritage of worldwide importance, initiative launched by UNESCO"
10741,association football club
11733,Turkish footballer
11668,Australian association football player
6958,award for the best chess player of the year
9753,association football club in France
10776,Danish football club
5532,Japanese-American writer
4323,Austrian office
8589,American actor
4611,British politician (born 1956)
8554,Norwegian writer
2696,French statesman and journalist (1763-1839)
6710,award
4433,
3287,national park in Brazil
12399,Brazilian association football player
4729,American politician (1828-1895)
2037,"village in MureÈ™ County, Romania"
1513,municipal district in Russia
4794,Duke of Saxe-Wittenberg and first Elector of Saxony
10118,"professional association football club in ZÃ¼rich, Switzerland"
10228,Brazilian professional football club
2324,"Queen, consort of Louis XIII, King of France, lived (1601-1666)"
8117,
7530,annual literary award given to Japanese novels or criticisms
5075,men's professional cycling team of the highest UCI ranking (2005â€?014)
10624,Brazilian footballer
12180,footballer
5814,"American film, television, and stage actor"
11525,"association football club in Prato, Italy"
5754,American film director and screenwriter
11410,footballer
9232,Austrian physicist (1888-1976)
7665,American computer scientist
3251,fort
3820,Swiss politician
5375,special effects supervisor from the United Kingdom
4117,Head of Harvard University
8759,English biochemist
6054,
6019,"Norwegian film director, screenwriter and film producer"
11858,Danish footballer
5151,type of municipality in Thailand
6705,former American football player
7484,"German dancer, choreographer, and dance instructor"
3207,German-Pakistani physician and member of a religious order
2289,Irish man of letters and poet
5933,French scientific research award
4793,British politician (born 1962)
8307,2008 film by Dardenne brothers
4792,American politician (1953-2019)
7160,1997 film directed by ShÅhei Imamura
7964,2004 film directed by Michael Mann
12181,Czech soccer player
10904,Australian soccer club
6638,award
2934,"public research university in Budapest, Hungary"
2234,German politician (1893-1961)
7583,annual award for excellence in gaming
2709,17th century English theologian and scholar
1289,"commune in Moselle, France"
11231,English footballer (born 1979)
6797,award
6758,"grant in archaeology, conferred by the German Archaeological Institute"
10146,"association football club in Coimbra, Portugal"
7766,1979 film directed by Ridley Scott
127,"commune in Haut-Rhin, France"
5996,Russian Empire award for bravery
2257,American professional wrestling manager
11181,Turkish association football player
11225,"Major League Soccer club based in Chester, PA"
11052,Spanish exfootball player
4554,cleric; member of certain bodies subject to an ecclesiastical rule
6760,annual award for Best Film Editing
2110,organization
2164,"city of the United Kingdom, capital of Northern Ireland"
